_id,business_id,date,code,description
4206,14FOOD-0039,20160106,"(29) PLUMBING: Installed, maintained",A plastic bag is wrapped around the 3 compartment sink to stop a leak. Remove the bag and repair the faucet.
4207,14FOOD-0039,20160106,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",There are no paper towels to the men's bathroom. Provide paper towels to all hand sinks to ensure proper hand washing.
4208,14FOOD-0039,20160106,"(34) GARBAGE AND REFUSE DISPOSAL: Outside storage area, enclosures; properly constructed, clean; controlled incineration.",Outside dumpsters are open. Keep the lids closed at all times to prevent attracting pests.
4209,14FOOD-0039,20160106,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Install a door sweep to the rear exit to prevent the entry of pests.
4236,08FOOD-0175,20160112,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The container for the ice scoop under the dairy/sugar dispenser is soiled. Routinely clean all food contact surfaces. The cherry tongs are soiled. Clean the tongs in between use.
4237,08FOOD-0175,20160112,"(29) PLUMBING: Installed, maintained",The seal of the discharge plumbing for the was basin is leaking. Repair the leak.
4238,08FOOD-0175,20160112,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Install a door sweep to the rear exit to prevent the entry of pests.
4239,08FOOD-0175,20160112,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. The FSSMC at the establishment has expired. Information on obtaining a new certificate can be found on Evanston's website: http://www.cityofevanston.org/health/food-service-manager-certification/
4240,15FOOD-0044,20160112,(2) FOOD: Original Container; properly labeled.,Bulk food containers are not labeled. Any food out of the original package must be labeled.
4241,15FOOD-0044,20160112,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",CRITICAL VIOLATION. The container of bleach is empty. Always have buckets of sanitizer readily available.
4242,15FOOD-0044,20160112,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The exterior of the upright cooler is soiled. Routinely clean all food contact surfaces.
4243,15FOOD-0044,20160112,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Takeout forks are stored improperly. Store with the handles all facing the same way to ensure that's where they are picked up from.
4250,12FOOD-0016,20160113,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Any employee who handles food must obtain a food handler certificate. Information can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/Obtain the certificate within 90 days.
4251,15FOOD-0027,20160113,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the shelf in the utility room is soiled. Routinely clean all floors in the establishment.
4253,09FOOD-0042,20160114,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodineObserved wiping cloths on cutting boards and tables. Please store wiping cloths in sanitizing solution when not in use.
4254,09FOOD-0042,20160114,"(29) PLUMBING: Installed, maintained",Tighten connections at three compartment sink at faucet  where leaking.
4255,09FOOD-0042,20160114,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Please clean underneath the food storage shelves in the walk in cooler.
4256,13FOOD-0030,20160119,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The reach in freezer lid near the grill and on the upright reach in freezer near the office is in disrepair. Repair/replace the surface. Some shelves in the walk in cooler are in disrepair. Resurface/replace the shelves.
4257,13FOOD-0030,20160119,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The ceiling tiles above the dry storage shelving outside the office are damaged. Replace the ceiling tiles. The wall/baseboard behind the raw meat shelving in the walk in cooler is soiled. Routinely clean all walls.
4258,12FOOD-0034,20160122,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",A knife is being stored in an unsanitary location along the cook line. Store all utensils in a location that minimizes contamination.
4259,12FOOD-0034,20160122,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Employee coats are being stored on top of take out containers. Provide enough space for employees to store their belongings.
4260,12FOOD-0034,20160122,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaning chemicals are being stored above bags of soda syrup. Store all chemicals in a designated area away from food and utensils.
4261,09FOOD-0385,20160126,(5) FOOD PROTECTION: Thermometers provided and conspicuous,There is no thermometer in the small reach in cooler across from the stove top. Place a thermometer in the cooler to monitor the temperature.
4262,09FOOD-0385,20160126,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The small reach in cooler across from the stove top has shelving in disrepair. Repair/replace the shelf.
4263,09FOOD-0385,20160126,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The soda nozzles in the eating area are soiled. Routinely clean all food contact surfaces.
4264,09FOOD-0385,20160126,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Ants were observed near the soda station in the eating area. Management is aware of the situation and have been working with their pest control to resolve the issue.
4334,09FOOD-0166,20160216,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature","3 comp sink water temp only at 116F, call for repair. Temp should be minimum 120F."
4265,09FOOD-0385,20160126,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the walk in cooler shelving is soiled. Routinely clean all floors. The floor behind the coffee station in the kitchen is soiled. Routinely clean all floors.
4266,09FOOD-0032,20160127,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. Prep line cooler not maintaining proper temperature. Food was discarded and manager has called technician to repair cooler. Do not use cooler until it can hold temp at 41F or below.
4267,09FOOD-0032,20160127,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted","No sanitizer wipes seen, provide sanitizing towels."
4268,09FOOD-0032,20160127,"(29) PLUMBING: Installed, maintained",Hot water at front hand sink at 71F. Adjust water heater to allow for hot water to be between 90-110F.
4269,09FOOD-0032,20160127,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels present at hand sink in the rear. Place paper towel to allow for proper hand washing.
4270,09FOOD-0032,20160127,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floor under storage racks in the rear is soiled. Clean floor to maintain cleanliness.
4271,09FOOD-0032,20160127,(38) LIGHTING: Provided as required; fixtures shielded.,No light bulb in walk in freezer. Replace light to allow for proper cleaning methods.
4272,09FOOD-0032,20160127,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",Mop seen in bucket. Hang mop when not in use to allow proper air drying.Keep mop heads and toolbox away from food storage. Seen in storage racks in the back.
4273,09FOOD-0036,20160127,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Various prepared food are not date labeled. Date label all prepared food to ensure it is used within 7 days.
4274,09FOOD-0036,20160127,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometers visible in the required areas. Provide food grade thermometers to ensure proper temperature.
4275,09FOOD-0036,20160127,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",A container of food was observed submerged in ice that is used for consumption. Do not store any item in ice that is intended to be consumed.
4276,09FOOD-0036,20160127,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",Dishwasher not testing at required level for bleach. Tested at 0 ppm bleach. Call service company for repair.
4333,09FOOD-0166,20160216,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No chemical strips at time of inspection. Provide chemical test strips to test chemical concentrations properly.
4277,09FOOD-0036,20160127,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",#NAME?
4278,09FOOD-0036,20160127,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,#NAME?
4279,09FOOD-0036,20160127,(26) FOOD EQUIPMENT AND UTENSILS: No re-use of single-service articles.,Several single serve bags being used to store food items throughout restaurant. Store or place food items in one time used bags.
4280,09FOOD-0036,20160127,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Both hand sinks in the kitchen do not hand soap. Provide hand soap to allow for proper hand washing.
4281,09FOOD-0036,20160127,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Floor throughout kitchen is heavily soiled especially under the wok, food prep areas, storage and under coolers. Clean and sanitize all areas regularly. -walk in cooler floor is heavily soiled. Clean and sanitize floor to maintain cleanliness."
4282,09FOOD-0036,20160127,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Exhaust hood filters and hood in general heavily soiled. Clean filters and hood regularly to maintain cleanliness.
4283,09FOOD-0036,20160127,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION.-sanitizer bucket at waitress station tested at 400ppm and above of bleach. Dilute beach with water to make a 50-100ppm bleach water.
4284,09FOOD-0036,20160127,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Only a Chicago Food certificate is on site. A FSSMC must be obtained. All employees who handle food are required to obtain a food handler certificate. Information for receiving the certificates can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/
4295,09FOOD-0108,20160203,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",The gaskets to the 4 door cooler are in disrepair. Replace the torn gaskets.
4285,13FOOD-0014,20160128,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. The ""Chiller"" coffee mix which contains milk was being held in its cooler at 50 F. The two open packages in the cooler were discarded."
4286,13FOOD-0014,20160128,(4) FOOD PROTECTION: Facilities to maintain product temperature.,"CRITICAL VIOLATION. The ""Chiller"" coffee cooler is holding product above 41 F. The product was discarded. Do not use the cooler until it has been repaired and can hold product at or below 41 F."
4287,13FOOD-0014,20160128,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the soda syrup is soiled. Routinely clean all floors.
4288,08FOOD-0180,20160201,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Employee on site does not have a food handler certificate. All food handlers must obtain a food handler certificate. Information can be found on the Evanston website. http://www.cityofevanston.org/health/food-service-manager-certification/
4289,09FOOD-0074,20160202,"(34) GARBAGE AND REFUSE DISPOSAL: Outside storage area, enclosures; properly constructed, clean; controlled incineration.",The outside grease container is open. Always keep outside garbage and grease containers closed to prevent attracting pests.
4290,09FOOD-0074,20160202,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the shelving in the dry storage room is soiled. Routinely clean all floors.
4291,09FOOD-0074,20160202,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Ceiling tiles are soiled and in disrepair throughout the kitchen. Replace with smooth, easily cleanable tiles."
4292,09FOOD-0130,20160202,"(29) PLUMBING: Installed, maintained",1. Please have leaking sump pump or ejector valve (yellow in corner) repaired. 2. Please have leaking hot water faucet at compartment sink repaired.
4293,09FOOD-0130,20160202,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.Please update and display food service certificate.
4297,15FOOD-0031,20160204,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Shredded beets and sour cream are being stored in a container at room temperature. Raw shell eggs are being stored at room temperature. The product were discarded.
4298,15FOOD-0031,20160204,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw pork is being stored above vans of pop on the kitchen cooler. Store all raw food below ready to eat foods to prevent cross contamination.
4299,15FOOD-0031,20160204,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",The disposable utensils are being stored improperly. Store with all the handles facing up to prevent contamination.
4300,15FOOD-0031,20160204,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",A wet mop is being stored on the ground. Hang the mops when not in use to allow it to dry properly.
4301,10FOOD-0001,20160205,"(31) TOILET AND HAND WASHING FACILITIES: Number, convenient, accessible, designed, installed.",CRITICAL VIOLATION. Utensils are being stored I the hand sink. Hand sinks must be accessible at all times.
4302,09FOOD-0154,20160208,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",There is a syrup spill on the counter behind the Slurpee machine against the wall. Clean up the spill.
4303,09FOOD-0154,20160208,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The wall behind the 3 compartment sink is in disrepair. Repair the wall to be non absorbent and easily cleanable.
4304,09FOOD-0154,20160208,(38) LIGHTING: Provided as required; fixtures shielded.,The lights in the back room are not shielded. Install shields or shatterproof bulbs.
4307,09FOOD-0367,20160209,(6) FOOD PROTECTION: Potentially hazardous food properly thawed.,"Frozen beef left out to thaw, advised manager to either thaw in cooler or under cold running water. 2 beef packs placed under cold running water."
4308,09FOOD-0367,20160209,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Do not use cardboard as shelf liner. Remove and replace with non absorbent material for easy cleaning.
4309,09FOOD-0367,20160209,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",Sanitizer dispensing from hose at 3 comp sink not testing at 200 ppm quat. Call for repair.
4310,09FOOD-0367,20160209,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Wash/rinse/sanitize all soda dispensing nozzles at the bar.
4311,14FOOD-0029,20160209,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.","Spray bottle found not labeled, pastry chef labeled bottle during inspection."
4312,09FOOD-0039,20160210,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor between counter is soiled routinely clean all floors.
4313,09FOOD-0039,20160210,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. A FSSMC is not on site. Ensure the certificate is at the restaurant at all times.
4314,09FOOD-0171,20160210,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Containers of sugar are not covered. Cover all product to prevent contamination.
4315,09FOOD-0171,20160210,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The shelving storing the sugar is soiled with a large spill of sugar. Routinely flea all food contact surfaces.
4316,09FOOD-0171,20160210,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the condenser near the rear exit is heavily soiled. Routinely clean all floors. The floor under the 3 compartment sink and the desk is soiled. Routinely clean all floors.
4317,09FOOD-0171,20160210,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Ceiling tiles in the back are missing and in disrepair. Replace the ceiling tiles.
4318,09FOOD-0171,20160210,(38) LIGHTING: Provided as required; fixtures shielded.,The overhead lights in the back are not shielded. Provide a shield or shatter proof bulbs to prevent contamination if they break.
4319,09FOOD-0171,20160210,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",The mop is being stored in soiled water in the mop bucket. When not in use immediately dump the water in the mop sink and hang the mop to dry.
4332,09FOOD-0166,20160216,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.","3 compartment sink middle basin rubber gasket leaks, replace gasket."
4320,15FOOD-0020,20160211,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Shell eggs were stored out of the cooler with a temperature of 55 F. Potentially hazardous food must be held at an internal temperature of 41 F or less. The eggs were discarded.
4321,15FOOD-0020,20160211,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw chicken and pork are being stored above ready to eat food. All raw food must be stored on the body
4322,15FOOD-0020,20160211,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wipe cloths are being stored on prep table. Store wipe cloths in sanitizer bucket when not in use.
4323,15FOOD-0020,20160211,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Management states all employees have food handler certificate however there are no certificates on site. Maintain a folder at the restaurant containing the food handler certificates.
4324,09FOOD-0202,20160212,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaning chemicals are being stored near food prep areas. All chemicals must be stored in an area away from food and food utensils. The spray bottle containing glass cleaner is not labeled. All chemicals must be labeled to avoid misuse.
4325,16FOOD-0003,20160215,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Hand sink near dish washing station was out of paper towels. Employee replaced during inspection.
4326,09FOOD-0061,20160216,(30) PLUMBING: Cross-connection; back siphonage; back flow.,CRITICAL VIOLATION. A soiled towel is pushed in the back flow preventer to the mop sink. Install a new back flow preventer.
4327,09FOOD-0061,20160216,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",There is not hand soap at the hand sinks. All hand sinks must have hand soap to allow for proper hand washing.
4328,09FOOD-0061,20160216,(38) LIGHTING: Provided as required; fixtures shielded.,A bulb in the walk in freezer is not shielded. Provide a cover or use a shatter proof bulb to prevent contamination if the bulb breaks. Light bulbs are out near the walk in cooler. Replace the light bulbs to ensure ample lighting for cleaning purposes.
4329,09FOOD-0061,20160216,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaning chemicals are being stored next to food containers. Store all chemicals in a designated area away from food and food utensils.
4330,09FOOD-0061,20160216,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Employees do on tot have a food handler certificate. Any employee who handles food must obtain a food handler certificate.
4331,09FOOD-0166,20160216,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,Provide scoops with handles for the sugar and salt bins to minimize contamination.
4335,09FOOD-0166,20160216,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",sand down the prep pizza white boards or flip and wash/rinse/sanitize to use. Current side up has deep grooves.
4336,09FOOD-0166,20160216,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Walk in cooler fan grate soiled. Clean fan grate to prevent contamination.
4337,09FOOD-0166,20160216,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Found aluminum to go containers right side up. Keep single serve articles upside down to minimize contamination.
4338,09FOOD-0166,20160216,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",Found 2 spray bottles not properly labeled filled with pure bleach. Keep all spray bottles labeled to prevent chemical contamination. Make sure to dilute bleach with water and test sanitizer to not exceed 100 ppm bleach. Manager relabeled with masking tape and emptied contents during inspection.
4339,09FOOD-0284,20160217,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The fan near the kitchen hand sink is heavily soiled. Clean the fan to prevent debris from being blown on to food. The can opener is soiled. Routinely clean the can opener to prevent contamination.
4340,09FOOD-0284,20160217,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the dry storage shelving is soiled. Routinely clean all floors.
4341,09FOOD-0284,20160217,(38) LIGHTING: Provided as required; fixtures shielded.,The CFL light in the dry storage room is not covered. Install a cover or provide a shatter proof bulb.
4342,08FOOD-0177,20160218,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation","CRITICAL VIOLATION. Tofu, eggs, and salted shrimp are being held in the walk in cooler at 48 F. The food has been  discarded.Cooked rice and cooked beef are being stored out of refrigeration at 54 F and 67 F. The food was discarded."
4343,08FOOD-0177,20160218,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. The walk in cooler in the basement is holding potentially hazardous food at 48 F. The thermostat for the cooler was incorrectly set. The manager lowered the thermostat and at the end of the inspection it was holding below 41 F.
4344,08FOOD-0177,20160218,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the cook line equipment is heavily soiled. Routinely clean all floors.
4345,09FOOD-0072,20160222,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Various prepared food is not date labeled. All prepared potentially hazardous food held longer than one day must be date labeled and used within 7 days.
4346,09FOOD-0072,20160222,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw chicken is being stored improperly in the walk in cooler. Raw chicken should always be stored on the bottom shelf. Discussed the importance and proper way to store food with the kitchen staff.
4347,09FOOD-0072,20160222,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wipe clothes are being stored on the prep tables. Store the wash clothes in a sanitizer bucket when not in use.
4348,09FOOD-0072,20160222,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The countertops under cooking equipment are soiled. Routinely clean all food contact surfaces.
4349,09FOOD-0072,20160222,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the prep sink is soiled. Routinely clean all floors.
4350,09FOOD-0060,20160225,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The countertop between the fryer and flattop grill is soiled. Routinely clean all non food contact surfaces.
4351,09FOOD-0060,20160225,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",There is some clutter on shelving units. Remove unused equipment and paper goods.
4352,09FOOD-0076,20160225,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Observed food sprayer sink leaking at faucet handles. Please make repairs.
4353,09FOOD-0076,20160225,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodineObserved wiping cloths on cutting boards and tables. Please store wiping cloths in sanitizer solution when not in use.
4354,09FOOD-0076,20160225,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Observed ceiling of men's and women's restrooms in a state of disrepair. Please repair and finish ceilings in a workmanlike manor.
4355,09FOOD-0087,20160225,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw chicken is being stored above cooked bacon in the upright cooler along the cook line. Store raw chicken on the bottom shelf to prevent cross contamination.
4356,09FOOD-0087,20160225,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The tabletop under the flat top grill is soiled. Routinely clean all surfaces.
4357,09FOOD-0087,20160225,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,The outside dumpster is open.  Keep the dumpster closed at all times to prevent attracting pests.
4358,09FOOD-0087,20160225,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor in the seating area is in disrepair. Repair the floor to be smooth and durable.
4360,09FOOD-0087,20160225,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Enroll staff in a food handler course. Information can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/
4361,14FOOD-0018,20160225,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed some foods cooling in walk in not covered. Please be sure to cover foods when stored in walk in to prevent cross contamination.
4362,14FOOD-0018,20160225,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Please wipe down cooling fan guards in walk in cooler.
4363,09FOOD-0180,20160226,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Glass cleaner stored among product in the walk in cooler. All chemicals must be stored in a designated area away from food and utensils.
4364,09FOOD-0181,20160301,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Observed cooling fan guards in bakery walk in to be dusty. Please clean fan guards.
4365,09FOOD-0181,20160301,(28) WATER: Sewage and waste water disposal.,"CRITICAL VIOLATION.3 compartment and hand sink waste line are clogged at ""crossmark"" kitchen area. Please make repairs to sewer line. At the time of inspection manager stated a work order has been placed on this item and workers are on site at time of inspection."
4366,09FOOD-0181,20160301,"(29) PLUMBING: Installed, maintained",Observed 3 compartment sink sprayer hose leaking at cafe kitchen. Please make repairs. (Work order was placed at time of inspection).
4367,09FOOD-0181,20160301,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Observed paper towels missing at cafe hand-sink. Please be sure hand towels are provided at hand sinks at all times.
4368,10FOOD-0007,20160301,(28) WATER: Sewage and waste water disposal.,"CRITICAL VIOLATION.CRITICAL VIOLATION.3 compartment and hand sink waste line are clogged at ""crossmark"" kitchen area. Please make repairs to sewer line. At the time of inspection manager stated a work order has been placed on this item and workers are on site at time of inspection.  Crossmark is using the 3 comp and hand sink in the produce section until repairs are made."
4369,13FOOD-0008,20160302,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. All staff has the food handler certificate, however, there is no individual with the Food Service Sanitation Manager Certificate. At least one individual at the restaurant must have the certificate. Information can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/"
4370,09FOOD-0359,20160303,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Non kosher meat prep ceiling fan grates need cleaning. Kosher meat prep cooler fan grates need cleaning.
